fecha_inicio,fecha_fin,codigo,descripcion,categoria,descuento,precio_normal,precio_oferta,imagen
2025-10-27,2025-12-03,7702277298786,Arrurrú Crema Suavidad & Humectación 400 ml,Higiene,50,6.15,3.08,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277298786.png
2025-10-27,2025-12-03,7702277827818,Arrurrú Shampoo Cabello Claro 750 ml,Higiene,50,7.59,3.80,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277827818.png
2025-10-27,2025-12-03,7702277233015,Arrurrú Shampoo Cabello Oscuro 750 ml,Higiene,50,7.59,3.80,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277233015.png
2025-10-27,2025-12-03,7506306249998,Axe Deo Aer Green Geranium 150 ml,Higiene,50,6.12,3.06,https://storage.googleapis.com/xiyimgengine/productos_cf/7506306249998.png
2025-10-27,2025-12-03,7506306249981,Axe Deo Aer Blue Lavender 150 ml,Higiene,50,6.12,3.06,https://storage.googleapis.com/xiyimgengine/productos_cf/7506306249981.png
2025-10-27,2025-12-03,7702010382147,Axion Lavavajillas Limón 850 g,Limpieza,50,2.98,1.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702010382147.png
2025-10-27,2025-12-03,7702277081982,Tratamiento Capilar Bioherbal Nocturno Reparación 250 ml,Higiene,50,6.99,3.50,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277081982.png
2025-10-27,2025-12-03,7702277569343,Acondicionador Bioherbal Reparación 400 ml,Higiene,50,9.99,5.00,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277569343.png
2025-10-27,2025-12-03,7702277213055,Shampoo Bioherbal Reparación 400 ml,Higiene,50,9.99,5.00,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277213055.png
2025-10-26,2025-12-03,8719200257139,Bonella Margarina Vital 490 g,Alimentos,45,2.69,1.48,https://storage.googleapis.com/xiyimgengine/productos_cf/8719200257139.png
2025-10-27,2025-12-03,8423453909584,Brizo Bebida Naranja 330 ml,Alimentos,50,0.81,0.41,https://storage.googleapis.com/xiyimgengine/productos_cf/8423453909584.png
2025-10-27,2025-12-03,8423453909607,Brizo Bebida Cola 330 ml,Alimentos,50,0.81,0.41,https://storage.googleapis.com/xiyimgengine/productos_cf/8423453909607.png
2025-10-27,2025-12-03,8423453909614,Brizo Bebida Lima Limón 330 ml,Alimentos,50,0.81,0.41,https://storage.googleapis.com/xiyimgengine/productos_cf/8423453909614.png
2025-10-27,2025-12-03,8421735002312,Caballero De Castilla Vino Rosado 750 ml,Alimentos,40,5.80,3.48,https://storage.googleapis.com/xiyimgengine/productos_cf/8421735002312.png
2025-10-27,2025-12-03,7861048613538,Ciclón Detergente Poder Limón 4.50 kg,Hogar,50,15.94,7.97,https://storage.googleapis.com/xiyimgengine/productos_cf/7861048613538.png
2025-10-27,2025-12-03,7622210872975,Club Social Galleta Integral Multicereales 216 g,Alimentos,50,2.34,1.17,https://storage.googleapis.com/xiyimgengine/productos_cf/7622210872975.png
2025-10-26,2025-12-03,7862126580452,Cocolón Arroz Envejecido 1.810 g,Alimentos,40,2.59,1.55,https://storage.googleapis.com/xiyimgengine/productos_cf/7862126580452.png
2025-10-26,2025-12-03,7862126580506,Cocolón Arroz Envejecido 1.1340 g,Alimentos,40,15.49,9.29,https://storage.googleapis.com/xiyimgengine/productos_cf/7862126580506.png
2025-10-27,2025-12-03,7509546061863,Econopack Colgate Luminous White 2 x 75 ml,Higiene,50,6.92,3.46,https://storage.googleapis.com/xiyimgengine/productos_cf/7509546061863.png
2025-10-27,2025-12-03,7891024028018,Colgate Total Clean Mint 500 ml,Higiene,50,8.36,4.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7891024028018.png
2025-10-27,2025-12-03,7509546683782,Pack Colgate Pasta Dental Total 12 Charcoal 3 x 75 ml,Higiene,50,9.32,4.66,https://storage.googleapis.com/xiyimgengine/productos_cf/7509546683782.png
2025-10-27,2025-12-03,7862104123480,Crokitos Bolitas Sabor Chocolate 180 g,Alimentos,50,1.67,0.84,https://storage.googleapis.com/xiyimgengine/productos_cf/7862104123480.png
